Gender,Height,Weight,Age,Bmi,Bmi_class,Goals,Injury,Current_fitness_level,Intensity_level,Bmi_class_Normal weight,Bmi_class_Obese,Bmi_class_Overweight,Bmi_class_Underweight,Goals_Maintain,Goals_Weight gain,Goals_Weight loss,Current_fitness_level_Advance,Current_fitness_level_Beginner,Current_fitness_level_Intermediate
0,1.726857343,77.22278811,29,25.89599212737315,Overweight,Weight loss,0,Intermediate,7,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,1.762289713,89.47004277,46,28.80865831710899,Overweight,Weight loss,1,Beginner,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.814171868,88.60086859,43,26.92037610859922,Overweight,Weight loss,1,Beginner,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.789977071,89.98600385,39,28.0853622687264,Overweight,Weight loss,0,Beginner,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.825243812,89.04820851,36,26.72904346075419,Overweight,Weight loss,0,Intermediate,7,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,1.846994311,88.59702099,26,25.97096002654493,Overweight,Weight loss,0,Beginner,5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.85220643,97.01790767,43,28.27959132866324,Overweight,Weight loss,0,Beginner,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.822752027,91.29966927,48,27.47982891739729,Overweight,Weight loss,0,Intermediate,5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,1.896601392,103.1566004,49,28.67773790490727,Overweight,Weight loss,0,Beginner,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.710025764,71.21539025,44,24.35390183010321,Normal weight,Maintain,1,Beginner,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,1.792100685,87.19308179,23,27.14921120938009,Overweight,Weight loss,1,Beginner,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.6555991,76.85244032,47,28.03801727969191,Overweight,Weight loss,0,Intermediate,6,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,1.771171284,89.63244879,26,28.57222996534797,Overweight,Weight loss,1,Beginner,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.822489778,97.92988386,40,29.48390730965014,Overweight,Weight loss,0,Beginner,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.751852024,78.59063234,23,25.60801671486218,Overweight,Weight loss,1,Beginner,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.652050321,73.92478056,27,27.08591434092526,Overweight,Weight loss,1,Beginner,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.778532114,94.60761144,25,29.9090525054008,Obese,Weight loss,1,Beginner,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.804288271,91.62786667,48,28.14593778248907,Overweight,Weight loss,1,Beginner,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.850940786,104.1908177,45,30.41195896149248,Obese,Weight loss,1,Beginner,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.826777288,91.88629237,48,27.53464750609309,Overweight,Weight loss,0,Beginner,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.878783914,102.9579805,31,29.16797970414585,Overweight,Weight loss,0,Intermediate,7,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,1.667882091,75.48466255,36,27.1348876041222,Overweight,Weight loss,0,Beginner,5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.799795072,84.85504029,22,26.19579163400362,Overweight,Weight loss,0,Beginner,5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.731180829,82.10963373,42,27.39739345291192,Overweight,Weight loss,0,Beginner,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.706322494,79.52476581,35,27.31367684356909,Overweight,Weight loss,0,Beginner,5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.799770134,89.67224446,32,27.68368880770373,Overweight,Weight loss,1,Beginner,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.620801995,75.49253423,32,28.73717544439025,Overweight,Weight loss,1,Beginner,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.700523015,75.48362128,49,26.10283624396336,Overweight,Weight loss,0,Beginner,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.785133155,84.92457702,31,26.64968991882806,Overweight,Weight loss,1,Beginner,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.786220301,84.38346133,20,26.44766247733732,Overweight,Weight loss,0,Beginner,5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.792381606,92.99441505,22,28.94649004808608,Overweight,Weight loss,0,Intermediate,7,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,1.760075377,85.92442793,30,27.73665692385323,Overweight,Weight loss,1,Beginner,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.889490112,95.30354292,41,26.69437756490008,Overweight,Weight loss,0,Beginner,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.699068191,84.44626115,39,29.25221840294778,Overweight,Weight loss,1,Beginner,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.869990957,93.6472621,39,26.78033910916485,Overweight,Weight loss,0,Beginner,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.754903815,85.81117733,27,27.86359983573108,Overweight,Weight loss,1,Beginner,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.71557081,76.53581837,46,26.00443569491571,Overweight,Weight loss,0,Intermediate,6,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,1.598220698,65.3835122,35,25.59733453292666,Overweight,Weight loss,0,Beginner,5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.748797365,85.06970712,37,27.81608194832284,Overweight,Weight loss,0,Intermediate,6,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,1.768142821,87.81649267,48,28.08933150481776,Overweight,Weight loss,0,Beginner,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.765701258,84.05842946,28,26.96167184724828,Overweight,Weight loss,0,Beginner,5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.755319202,85.3719289,35,27.70785374296286,Overweight,Weight loss,0,Beginner,5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.69730158,75.36108167,28,26.1594791280964,Overweight,Weight loss,1,Beginner,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.806252072,91.7722084,30,28.12901120671791,Overweight,Weight loss,0,Intermediate,7,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,1.721150956,86.86831472,21,29.32401758544385,Overweight,Weight loss,0,Beginner,5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.690646193,73.47759073,50,25.70688447811539,Overweight,Weight loss,1,Beginner,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.704407405,79.79953863,20,27.46967718021835,Overweight,Weight loss,0,Intermediate,7,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,1.76738916,87.69487441,32,28.07435818201755,Overweight,Weight loss,1,Beginner,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.835925843,87.38844518,32,25.9264910390906,Overweight,Weight loss,0,Beginner,5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.757878235,84.43422848,39,27.32379141583784,Overweight,Weight loss,1,Beginner,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.75327596,89.80243845,25,29.21376782315936,Overweight,Weight loss,0,Intermediate,7,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,1.662053834,76.0671028,42,27.53637088030536,Overweight,Weight loss,0,Beginner,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.739028996,90.70755414,49,29.9936838866931,Obese,Weight loss,1,Beginner,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.827864241,90.69461238,32,27.14523561508933,Overweight,Weight loss,0,Advance,9,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0,1.873496323,98.5123813,20,28.06629767521753,Overweight,Weight loss,0,Beginner,5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.791529414,88.11893846,44,27.45499511465555,Overweight,Weight loss,1,Beginner,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.752942215,86.40068652,41,28.11784245935872,Overweight,Weight loss,0,Beginner,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.869748168,107.3834637,29,30.71646089458635,Obese,Weight loss,0,Intermediate,7,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,1.739676712,82.18196786,24,27.15435157037781,Overweight,Weight loss,1,Beginner,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.627930227,68.77238253,34,25.95030675456811,Overweight,Weight loss,0,Beginner,5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.726496313,77.42208305,24,25.97368333511218,Overweight,Weight loss,1,Beginner,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.799201259,89.5186696,21,27.65375599896648,Overweight,Weight loss,0,Beginner,5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.819852167,90.83288378,29,27.42653113434887,Overweight,Weight loss,0,Beginner,5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.709715482,71.85270077,26,24.58076575104646,Normal weight,Maintain,0,Intermediate,7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,1.733375713,84.54566792,38,28.1388241268034,Overweight,Weight loss,0,Intermediate,6,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,1.663124835,75.58011027,23,27.32485232963822,Overweight,Weight loss,1,Beginner,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.796063758,92.85976421,48,28.78618270674625,Overweight,Weight loss,0,Beginner,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.706276743,79.17416079,47,27.19471590345381,Overweight,Weight loss,1,Beginner,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.720833296,80.99030685,33,27.34988114472955,Overweight,Weight loss,0,Beginner,5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.738758035,84.07150712,44,27.80804983497664,Overweight,Weight loss,1,Beginner,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.836431493,88.30986538,45,26.18543295228475,Overweight,Weight loss,1,Beginner,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.661236336,72.38342138,31,26.22866967614419,Overweight,Weight loss,0,Beginner,5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.667324972,73.7802817,27,26.53993161722349,Overweight,Weight loss,0,Beginner,5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.763841026,81.69502056,50,26.25891072784064,Overweight,Weight loss,1,Beginner,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.72716305,77.96990184,48,26.13727520939705,Overweight,Weight loss,0,Beginner,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.82099989,87.03042902,26,26.24528452283478,Overweight,Weight loss,0,Beginner,5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.869520107,99.55216399,38,28.48330786302065,Overweight,Weight loss,0,Intermediate,6,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,1.708844235,79.95860303,35,27.38168958122747,Overweight,Weight loss,0,Beginner,5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.831976379,97.70675761,41,29.11285934264482,Overweight,Weight loss,0,Beginner,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.742845111,88.03666435,36,28.9831773351783,Overweight,Weight loss,1,Beginner,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.656771578,75.78932371,31,27.61103970839856,Overweight,Weight loss,1,Beginner,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.68472231,75.3195956,35,26.53696950955662,Overweight,Weight loss,0,Beginner,5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.779967363,98.24227086,20,31.00803988777531,Obese,Weight loss,1,Beginner,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.692615422,77.67578801,45,27.11246976308617,Overweight,Weight loss,1,Beginner,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.853499197,92.74004109,36,26.99494702536996,Overweight,Weight loss,0,Beginner,5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.89887611,95.11272093,34,26.37821141313536,Overweight,Weight loss,1,Beginner,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.672544097,85.05528236,29,30.405079054147,Obese,Weight loss,0,Beginner,5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.69167598,73.72219435,41,25.7610694177467,Overweight,Weight loss,1,Beginner,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.733247503,83.57939251,30,27.82134000332292,Overweight,Weight loss,1,Beginner,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.768896743,86.78629239,33,27.7361495701596,Overweight,Weight loss,0,Beginner,5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.657416285,70.75309558,44,25.75622690211513,Overweight,Weight loss,1,Beginner,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.691186145,82.18956076,33,28.73649760949493,Overweight,Weight loss,0,Intermediate,7,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,1.73372224,91.55017808,20,30.45791377016286,Obese,Weight loss,0,Beginner,5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.752791211,77.17531585,43,25.11990784441262,Overweight,Weight loss,0,Advance,8,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0,1.779646646,87.09533695,26,27.49966116866207,Overweight,Weight loss,1,Beginner,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.805557629,80.96847624,49,24.83666371570916,Normal weight,Maintain,1,Beginner,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,1.806051505,84.27532662,49,25.83688675218412,Overweight,Weight loss,0,Intermediate,5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,1.740945953,81.93476563,20,27.03321124568137,Overweight,Weight loss,1,Beginner,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.753124538,80.70402821,24,26.25848559317169,Overweight,Weight loss,0,Beginner,5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.698954009,85.07103281,42,29.47260069874546,Overweight,Weight loss,0,Beginner,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.749717215,89.63367061,41,29.2775985955147,Overweight,Weight loss,0,Advance,8,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0,1.736622882,88.49098768,30,29.34188457550056,Overweight,Weight loss,1,Beginner,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.681727643,82.96889754,45,29.33620918038244,Overweight,Weight loss,0,Intermediate,6,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,1.643045239,71.20943702,31,26.37779627078477,Overweight,Weight loss,0,Advance,9,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0,1.727003144,78.23833582,49,26.23211742628967,Overweight,Weight loss,1,Beginner,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.64432535,68.05025524,50,25.16832156146296,Overweight,Weight loss,0,Beginner,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.780046736,92.13590006,35,29.07810313629394,Overweight,Weight loss,0,Beginner,5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.688266229,74.52065523,48,26.14537037397359,Overweight,Weight loss,0,Beginner,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.833225257,84.4393841,37,25.12542362179947,Overweight,Weight loss,1,Beginner,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.640519586,71.82498274,26,26.68779486617826,Overweight,Weight loss,1,Beginner,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.889794501,101.5081665,20,28.42312477012032,Overweight,Weight loss,0,Beginner,5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.810740256,86.20317389,33,26.29123230830559,Overweight,Weight loss,0,Intermediate,7,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,1.66063817,71.68800925,34,25.99539903355675,Overweight,Weight loss,0,Intermediate,7,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,1.72888946,77.54467695,28,25.94284122500945,Overweight,Weight loss,1,Beginner,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.643365367,70.59603416,50,26.14038888125095,Overweight,Weight loss,1,Beginner,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.767712122,86.85984805,37,27.79687570500995,Overweight,Weight loss,0,Intermediate,6,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,1.839619151,103.8433772,49,30.68477617242338,Obese,Weight loss,0,Beginner,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.694943258,74.78810057,34,26.03287755944991,Overweight,Weight loss,1,Beginner,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.744254188,80.80199278,20,26.558437627419,Overweight,Weight loss,0,Beginner,5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.766860466,90.47362167,20,28.98127372357042,Overweight,Weight loss,0,Advance,9,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0,1.848409317,95.7660916,20,28.02950740778934,Overweight,Weight loss,0,Beginner,5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.76468398,92.07314393,49,29.56644346427174,Overweight,Weight loss,0,Intermediate,5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,1.7632693,84.06309732,40,27.03759729924047,Overweight,Weight loss,1,Beginner,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.67147734,67.68272403,35,24.22572833994327,Normal weight,Maintain,0,Beginner,5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,1.820684475,97.16974416,40,29.31309539062809,Overweight,Weight loss,0,Beginner,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.685337605,72.73140077,50,25.60637664785365,Overweight,Weight loss,0,Beginner,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.688291204,81.8430056,40,28.71354765915436,Overweight,Weight loss,0,Beginner,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.790106816,89.3556366,30,27.88457700568249,Overweight,Weight loss,1,Beginner,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.729835572,84.44938376,25,28.22193826954836,Overweight,Weight loss,0,Intermediate,7,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,1.672127366,75.09850114,20,26.85916826852308,Overweight,Weight loss,0,Intermediate,7,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,1.757564096,91.29419297,29,29.55430899507684,Overweight,Weight loss,0,Beginner,5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.851183435,91.30756775,22,26.64451770082781,Overweight,Weight loss,0,Beginner,5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.72157048,86.49922589,44,29.18519548170114,Overweight,Weight loss,0,Beginner,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.778665201,87.56904156,49,27.67975104835856,Overweight,Weight loss,0,Intermediate,5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,1.812313502,96.74073433,40,29.45389454933605,Overweight,Weight loss,0,Beginner,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.81523247,95.22013482,21,28.89776727822975,Overweight,Weight loss,1,Beginner,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.757988599,82.18325289,21,26.59201325445877,Overweight,Weight loss,0,Beginner,5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.728085627,77.39156886,20,25.91571137472506,Overweight,Weight loss,0,Advance,9,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0,1.827977691,104.08821,35,31.15012240948016,Obese,Weight loss,0,Beginner,5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.81198427,90.58574127,42,27.5899552538264,Overweight,Weight loss,0,Beginner,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.838819494,91.34282538,31,27.01445699845042,Overweight,Weight loss,1,Beginner,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.53323118,60.83757287,39,25.87954248627993,Overweight,Weight loss,0,Beginner,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.789800774,85.99831431,43,26.84605993417232,Overweight,Weight loss,0,Beginner,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.821530978,87.57775352,47,26.39493991963331,Overweight,Weight loss,0,Beginner,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.791786665,84.11332463,23,26.19945147623677,Overweight,Weight loss,0,Intermediate,7,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,1.857302675,93.83113106,45,27.20079409750988,Overweight,Weight loss,0,Advance,8,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0,1.576424583,79.39735665,25,31.94917487298514,Obese,Weight loss,0,Beginner,5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.754650172,80.07081387,23,26.00717357779278,Overweight,Weight loss,0,Intermediate,7,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,1.81637617,94.95746021,30,28.78177005304385,Overweight,Weight loss,0,Intermediate,7,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,1.792854547,93.29155435,22,29.02366248538016,Overweight,Weight loss,1,Beginner,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.651791554,70.22274016,34,25.73755512418822,Overweight,Weight loss,0,Beginner,5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.725153144,89.09192848,36,29.93526118999164,Obese,Weight loss,1,Beginner,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.749831652,79.90332955,26,26.09590366908827,Overweight,Weight loss,1,Beginner,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.795988699,90.14019349,44,27.94546154344379,Overweight,Weight loss,0,Intermediate,6,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,1.640267006,68.11041918,32,25.31538023483403,Overweight,Weight loss,0,Beginner,5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.802539642,81.28418331,49,25.01706732523356,Overweight,Weight loss,0,Beginner,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.747406217,84.83034287,44,27.78199758904614,Overweight,Weight loss,0,Beginner,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.661500653,64.66805772,38,23.42549543255318,Normal weight,Maintain,0,Beginner,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,1.656249249,74.2102479,29,27.05281693261438,Overweight,Weight loss,1,Beginner,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.776294391,84.0947947,41,26.6525781714841,Overweight,Weight loss,1,Beginner,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.699294177,76.58210815,38,26.52101731045031,Overweight,Weight loss,1,Beginner,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.708303128,74.9500266,29,25.68277334761903,Overweight,Weight loss,0,Beginner,5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1.740058444,74.60313769,44,24.63935999691162,Normal weight,Maintain,0,Intermediate,6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,1.721040403,84.39864666,34,28.49399546951647,Overweight,Weight loss,0,Intermediate,7,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
